Timestamp,Name,Value
38.271794,"Compressor Current (A)",11.625
38.271824,"Compresor Pressure Switch",true
38.273168,"Pressure (psi)",25.083755868544607
38.273173,"IMU Yaw Angle (deg)",-0.7203208795040801
38.29185,"Compressor Current (A)",10
38.291878,"Compresor Pressure Switch",true
38.293279,"Pressure (psi)",25.083755868544607
38.293285,"IMU Yaw Angle (deg)",-0.7209570510685399
38.31188,"Compressor Current (A)",10
38.311911,"Compresor Pressure Switch",true
38.313624,"Pressure (psi)",25.083755868544607
38.313629,"IMU Yaw Angle (deg)",-0.7264952398985579
38.33185,"Compressor Current (A)",10.875
38.331877,"Compresor Pressure Switch",true
38.333247,"Pressure (psi)",26.145830721003136
38.333252,"IMU Yaw Angle (deg)",-0.7217550845593169
38.351763,"Compressor Current (A)",10.875
38.351793,"Compresor Pressure Switch",true
38.352961,"Pressure (psi)",26.145830721003136
38.352966,"IMU Yaw Angle (deg)",-0.724202878564592
38.371797,"Compressor Current (A)",10.875
38.371826,"Compresor Pressure Switch",true
38.373025,"Pressure (psi)",26.145830721003136
38.373031,"IMU Yaw Angle (deg)",-0.7247006553858476
38.392075,"Compressor Current (A)",11.5
38.392104,"Compresor Pressure Switch",true
38.393263,"Pressure (psi)",26.145830721003136
38.393268,"IMU Yaw Angle (deg)",-0.7244858659654813
38.411786,"Compressor Current (A)",11.5
38.411816,"Compresor Pressure Switch",true
38.413028,"Pressure (psi)",26.145830721003136
38.413033,"IMU Yaw Angle (deg)",-0.7237609710842328
38.431978,"Compressor Current (A)",12.625
38.432004,"Compresor Pressure Switch",true
38.43344,"Pressure (psi)",26.06579029733959
38.433445,"IMU Yaw Angle (deg)",-0.7275372209697918
38.451836,"Compressor Current (A)",12.625
38.451864,"Compresor Pressure Switch",true
38.454269,"Pressure (psi)",26.06579029733959
38.454274,"IMU Yaw Angle (deg)",-0.7280814211964565
38.471896,"Compressor Current (A)",12.625
38.471926,"Compresor Pressure Switch",true
38.47321,"Pressure (psi)",27.04782472613458
38.473215,"IMU Yaw Angle (deg)",-0.7269678267538507
38.491813,"Compressor Current (A)",12.625
38.491843,"Compresor Pressure Switch",true
38.493255,"Pressure (psi)",27.04782472613458
38.493259,"IMU Yaw Angle (deg)",-0.7274194340407808
38.511791,"Compressor Current (A)",12.625
38.51182,"Compresor Pressure Switch",true
38.513016,"Pressure (psi)",27.04782472613458
38.513021,"IMU Yaw Angle (deg)",-0.7297445881962735
38.531795,"Compressor Current (A)",12
38.531824,"Compresor Pressure Switch",true
38.533013,"Pressure (psi)",28.029859154929575
38.533018,"IMU Yaw Angle (deg)",-0.7298717273175676
38.552129,"Compressor Current (A)",12
38.552159,"Compresor Pressure Switch",true
38.553338,"Pressure (psi)",28.029859154929575
38.553343,"IMU Yaw Angle (deg)",-0.7306326952278573
38.571793,"Compressor Current (A)",12
38.571823,"Compresor Pressure Switch",true
38.573284,"Pressure (psi)",27.947000000000003
38.573289,"IMU Yaw Angle (deg)",-0.735452126339074
38.591843,"Compressor Current (A)",11.5
38.591874,"Compresor Pressure Switch",true
38.593082,"Pressure (psi)",27.947000000000003
38.593087,"IMU Yaw Angle (deg)",-0.7333301141113004
38.611799,"Compressor Current (A)",11.5
38.611827,"Compresor Pressure Switch",true
38.613156,"Pressure (psi)",27.947000000000003
38.61316,"IMU Yaw Angle (deg)",-0.7348390848040542
38.631873,"Compressor Current (A)",11.5
38.631899,"Compresor Pressure Switch",true
38.633272,"Pressure (psi)",26.06579029733959
38.633277,"IMU Yaw Angle (deg)",-0.7361069286614619
38.6518,"Compressor Current (A)",11.5
38.651828,"Compresor Pressure Switch",true
38.653074,"Pressure (psi)",26.06579029733959
38.653079,"IMU Yaw Angle (deg)",-0.740961609631773
38.672257,"Compressor Current (A)",11.5
38.672287,"Compresor Pressure Switch",true
38.673426,"Pressure (psi)",24.178683385579937
38.673431,"IMU Yaw Angle (deg)",-0.7390276490896903
38.691811,"Compressor Current (A)",10
38.691841,"Compresor Pressure Switch",true
38.693407,"Pressure (psi)",24.178683385579937
38.693412,"IMU Yaw Angle (deg)",-0.7400911319553812
38.711926,"Compressor Current (A)",10
38.711959,"Compresor Pressure Switch",true
38.713165,"Pressure (psi)",24.178683385579937
38.713169,"IMU Yaw Angle (deg)",-0.7405529761612376
38.731802,"Compressor Current (A)",9.875
38.731827,"Compresor Pressure Switch",true
38.733235,"Pressure (psi)",25.005499999999998
38.73324,"IMU Yaw Angle (deg)",-0.7403095375299416
38.751855,"Compressor Current (A)",9.875
38.751889,"Compresor Pressure Switch",true
38.754353,"Pressure (psi)",25.005499999999998
38.754358,"IMU Yaw Angle (deg)",-0.7389232139289341
38.771808,"Compressor Current (A)",9.875
38.771838,"Compresor Pressure Switch",true
38.773726,"Pressure (psi)",24.178683385579937
38.773731,"IMU Yaw Angle (deg)",-0.7434244890510998
38.791799,"Compressor Current (A)",9.375
38.791828,"Compresor Pressure Switch",true
38.793233,"Pressure (psi)",24.178683385579937
38.793238,"IMU Yaw Angle (deg)",-0.743493980124589
38.811787,"Compressor Current (A)",9.375
38.811816,"Compresor Pressure Switch",true
38.812978,"Pressure (psi)",24.178683385579937
38.812983,"IMU Yaw Angle (deg)",-0.7427000335156881
38.829014,"systemTime",2022-11-24 01:49:02.404334
38.831786,"Compressor Current (A)",9.125
38.831814,"Compresor Pressure Switch",true
38.833059,"Pressure (psi)",24.101721439749603
38.833064,"IMU Yaw Angle (deg)",-0.7421507482230628
38.851873,"Compressor Current (A)",9.125
38.851903,"Compresor Pressure Switch",true
38.853128,"Pressure (psi)",24.101721439749603
38.853133,"IMU Yaw Angle (deg)",-0.7465232185721363
38.871892,"Compressor Current (A)",9.125
38.871931,"Compresor Pressure Switch",true
38.873355,"Pressure (psi)",24.101721439749603
38.87336,"IMU Yaw Angle (deg)",-0.7491864219903912
38.891831,"Compressor Current (A)",8.125
38.89186,"Compresor Pressure Switch",true
38.893099,"Pressure (psi)",24.101721439749603
38.893103,"IMU Yaw Angle (deg)",-0.7459805037528241
38.911841,"Compressor Current (A)",8.125
38.911871,"Compresor Pressure Switch",true
38.9131,"Pressure (psi)",24.101721439749603
38.913105,"IMU Yaw Angle (deg)",-0.7508746240586006
38.931825,"Compressor Current (A)",8.25
38.931854,"Compresor Pressure Switch",true
38.932988,"Pressure (psi)",25.16225705329154
38.932992,"IMU Yaw Angle (deg)",-0.7473047564774713
38.951797,"Compressor Current (A)",8.25
38.951827,"Compresor Pressure Switch",true
38.953197,"Pressure (psi)",25.16225705329154
38.953202,"IMU Yaw Angle (deg)",-0.7483312924504241
38.9718,"Compressor Current (A)",8.25
38.971829,"Compresor Pressure Switch",true
38.973189,"Pressure (psi)",25.005499999999998
38.973193,"IMU Yaw Angle (deg)",-0.7490606005042751
38.99183,"Compressor Current (A)",10.25
38.99186,"Compresor Pressure Switch",true
38.993081,"Pressure (psi)",25.005499999999998
38.993085,"IMU Yaw Angle (deg)",-0.7530318181514701
39.011838,"Compressor Current (A)",10.25
39.011865,"Compresor Pressure Switch",true
39.0131,"Pressure (psi)",25.005499999999998
39.013106,"IMU Yaw Angle (deg)",-0.7559090916216336
39.031798,"Compressor Current (A)",10.125
39.031827,"Compresor Pressure Switch",true
39.033115,"Pressure (psi)",26.06579029733959
39.03312,"IMU Yaw Angle (deg)",-0.7531764458119832
39.052212,"Compressor Current (A)",10.125
39.052243,"Compresor Pressure Switch",true
39.053532,"Pressure (psi)",26.06579029733959
39.053536,"IMU Yaw Angle (deg)",-0.7531290515810214
39.071839,"Compressor Current (A)",10.125
39.071865,"Compresor Pressure Switch",true
39.073671,"Pressure (psi)",27.947000000000003
39.073676,"IMU Yaw Angle (deg)",-0.7555405315607749
39.091836,"Compressor Current (A)",9.625
39.091866,"Compresor Pressure Switch",true
39.093029,"Pressure (psi)",27.947000000000003
39.093034,"IMU Yaw Angle (deg)",-0.7547164853364191
39.111833,"Compressor Current (A)",9.625
39.111863,"Compresor Pressure Switch",true
39.113136,"Pressure (psi)",27.947000000000003
39.113141,"IMU Yaw Angle (deg)",-0.7535609188824854
39.131781,"Compressor Current (A)",10.75
39.131809,"Compresor Pressure Switch",true
39.132977,"Pressure (psi)",29.011893583724564
39.132982,"IMU Yaw Angle (deg)",-0.7578869871497117
39.151826,"Compressor Current (A)",10.75
39.151855,"Compresor Pressure Switch",true
39.153067,"Pressure (psi)",29.011893583724564
39.153072,"IMU Yaw Angle (deg)",-0.7563165901154242
39.171814,"Compressor Current (A)",10.75
39.171842,"Compresor Pressure Switch",true
39.173059,"Pressure (psi)",29.993928012519568
39.173063,"IMU Yaw Angle (deg)",-0.7565665018558464
39.191909,"Compressor Current (A)",11.75
39.191939,"Compresor Pressure Switch",true
39.193464,"Pressure (psi)",29.993928012519568
39.193469,"IMU Yaw Angle (deg)",-0.7519790429323872
39.211836,"Compressor Current (A)",11.75
39.211866,"Compresor Pressure Switch",true
39.213086,"Pressure (psi)",29.993928012519568
39.213091,"IMU Yaw Angle (deg)",-0.7505512828230818
39.231976,"Compressor Current (A)",11.625
39.232005,"Compresor Pressure Switch",true
39.233279,"Pressure (psi)",30.97596244131455
39.233284,"IMU Yaw Angle (deg)",-0.7554146835207898
39.251825,"Compressor Current (A)",11.625
39.251853,"Compresor Pressure Switch",true
39.253753,"Pressure (psi)",30.97596244131455
39.253758,"IMU Yaw Angle (deg)",-0.7730329548865517
39.271817,"Compressor Current (A)",11.625
39.271845,"Compresor Pressure Switch",true
39.273161,"Pressure (psi)",31.95799687010954
39.273166,"IMU Yaw Angle (deg)",-0.7799208354502877
39.29183,"Compressor Current (A)",12
39.291858,"Compresor Pressure Switch",true
39.293089,"Pressure (psi)",31.95799687010954
39.293094,"IMU Yaw Angle (deg)",-0.7932780484557111
39.311829,"Compressor Current (A)",12
39.311859,"Compresor Pressure Switch",true
39.31318,"Pressure (psi)",31.95799687010954
39.313185,"IMU Yaw Angle (deg)",-0.785573865339156
39.331847,"Compressor Current (A)",11.875
39.331874,"Compresor Pressure Switch",true
39.333252,"Pressure (psi)",29.993928012519568
39.333258,"IMU Yaw Angle (deg)",-0.7695239403247793
39.35184,"Compressor Current (A)",11.875
39.351869,"Compresor Pressure Switch",true
39.353114,"Pressure (psi)",29.993928012519568
39.353119,"IMU Yaw Angle (deg)",-0.7534070420265159
39.371849,"Compressor Current (A)",11.875
39.37188,"Compresor Pressure Switch",true
39.373214,"Pressure (psi)",27.04782472613458
39.373219,"IMU Yaw Angle (deg)",-0.7465366664975842
39.391814,"Compressor Current (A)",9.75
39.391844,"Compresor Pressure Switch",true
39.393365,"Pressure (psi)",27.04782472613458
39.39337,"IMU Yaw Angle (deg)",-0.7555961659401617
39.411814,"Compressor Current (A)",9.75
39.411843,"Compresor Pressure Switch",true
39.412991,"Pressure (psi)",27.04782472613458
39.412997,"IMU Yaw Angle (deg)",-0.7636632108986338
39.4318,"Compressor Current (A)",9.5
39.431827,"Compresor Pressure Switch",true
39.433224,"Pressure (psi)",26.96649999999999
39.433228,"IMU Yaw Angle (deg)",-0.7683524137884338
39.45179,"Compressor Current (A)",9.5
39.451819,"Compresor Pressure Switch",true
39.452989,"Pressure (psi)",26.96649999999999
39.452994,"IMU Yaw Angle (deg)",-0.7684820839762646
39.471834,"Compressor Current (A)",9.5
39.471863,"Compresor Pressure Switch",true
39.473781,"Pressure (psi)",27.947000000000003
39.473786,"IMU Yaw Angle (deg)",-0.7636763277053792
39.491841,"Compressor Current (A)",7.875
39.491871,"Compresor Pressure Switch",true
39.493093,"Pressure (psi)",27.947000000000003
39.493097,"IMU Yaw Angle (deg)",-0.7659554595798214
39.511787,"Compressor Current (A)",7.875
39.511815,"Compresor Pressure Switch",true
39.514021,"Pressure (psi)",27.947000000000003
39.514026,"IMU Yaw Angle (deg)",-0.7680034432411154
39.531806,"Compressor Current (A)",9.625
39.531833,"Compresor Pressure Switch",true
39.533075,"Pressure (psi)",27.947000000000003
39.53308,"IMU Yaw Angle (deg)",-0.7766878342777451
39.551823,"Compressor Current (A)",9.625
39.55185,"Compresor Pressure Switch",true
39.55325,"Pressure (psi)",27.947000000000003
39.553255,"IMU Yaw Angle (deg)",-0.7804656021594963
39.571822,"Compressor Current (A)",9.625
39.571853,"Compresor Pressure Switch",true
39.573083,"Pressure (psi)",29.993928012519568
39.573087,"IMU Yaw Angle (deg)",-0.7796835911124907
39.591797,"Compressor Current (A)",9.5
39.591827,"Compresor Pressure Switch",true
39.593132,"Pressure (psi)",29.993928012519568
39.593137,"IMU Yaw Angle (deg)",-0.7805349781662189
39.611844,"Compressor Current (A)",9.5
39.611871,"Compresor Pressure Switch",true
39.613135,"Pressure (psi)",29.993928012519568
39.61314,"IMU Yaw Angle (deg)",-0.7725737358927689
39.631831,"Compressor Current (A)",10.625
39.631859,"Compresor Pressure Switch",true
39.633096,"Pressure (psi)",30.97596244131455
39.633101,"IMU Yaw Angle (deg)",-0.7696161856502257
39.651823,"Compressor Current (A)",10.625
39.651853,"Compresor Pressure Switch",true
39.652991,"Pressure (psi)",30.97596244131455
39.652996,"IMU Yaw Angle (deg)",-0.770830814748999
39.671792,"Compressor Current (A)",10.625
39.671821,"Compresor Pressure Switch",true
39.673027,"Pressure (psi)",32.940031298904536
39.673032,"IMU Yaw Angle (deg)",-0.7727786199152434
39.691894,"Compressor Current (A)",12.125
39.691981,"Compresor Pressure Switch",true
39.693152,"Pressure (psi)",32.940031298904536
39.693157,"IMU Yaw Angle (deg)",-0.77830563600361
39.711784,"Compressor Current (A)",12.125
39.711815,"Compresor Pressure Switch",true
39.713125,"Pressure (psi)",32.940031298904536
39.71313,"IMU Yaw Angle (deg)",-0.7799472308009828
39.731849,"Compressor Current (A)",10.75
39.731877,"Compresor Pressure Switch",true
39.733206,"Pressure (psi)",34.810500000000005
39.733211,"IMU Yaw Angle (deg)",-0.7832352254390681
39.75181,"Compressor Current (A)",10.75
39.751838,"Compresor Pressure Switch",true
39.753101,"Pressure (psi)",34.810500000000005
39.753105,"IMU Yaw Angle (deg)",-0.782013292819258
39.771816,"Compressor Current (A)",10.75
39.771843,"Compresor Pressure Switch",true
39.773318,"Pressure (psi)",33.92206572769952
39.773322,"IMU Yaw Angle (deg)",-0.7820544762611354
39.791791,"Compressor Current (A)",12.875
39.791818,"Compresor Pressure Switch",true
39.79297,"Pressure (psi)",33.92206572769952
39.792974,"IMU Yaw Angle (deg)",-0.7827374635040726
39.811754,"Compressor Current (A)",12.875
39.811784,"Compresor Pressure Switch",true
39.813454,"Pressure (psi)",33.92206572769952
39.813459,"IMU Yaw Angle (deg)",-0.7873108895122971
39.831834,"Compressor Current (A)",12.25
39.831861,"Compresor Pressure Switch",true
39.83307,"Pressure (psi)",31.95799687010954
39.833075,"IMU Yaw Angle (deg)",-0.788316939577457
39.851801,"Compressor Current (A)",12.25
39.851829,"Compresor Pressure Switch",true
39.853067,"Pressure (psi)",31.95799687010954
39.853071,"IMU Yaw Angle (deg)",-0.7905074881464208
39.871794,"Compressor Current (A)",12.25
39.871823,"Compresor Pressure Switch",true
39.873123,"Pressure (psi)",29.993928012519568
39.873128,"IMU Yaw Angle (deg)",-0.7851704851090873
39.892096,"Compressor Current (A)",8.375
39.892125,"Compresor Pressure Switch",true
39.893417,"Pressure (psi)",29.993928012519568
39.893421,"IMU Yaw Angle (deg)",-0.7834456877857412
39.911828,"Compressor Current (A)",8.375
39.911858,"Compresor Pressure Switch",true
39.913498,"Pressure (psi)",29.993928012519568
39.913503,"IMU Yaw Angle (deg)",-0.7841055196523631
39.931892,"Compressor Current (A)",8.875
39.931921,"Compresor Pressure Switch",true
39.933582,"Pressure (psi)",29.993928012519568
39.933586,"IMU Yaw Angle (deg)",-0.7865460656583274
39.951832,"Compressor Current (A)",8.875
39.951861,"Compresor Pressure Switch",true
39.953051,"Pressure (psi)",29.993928012519568
39.953056,"IMU Yaw Angle (deg)",-0.7910370052903857
39.971838,"Compressor Current (A)",8.875
39.971867,"Compresor Pressure Switch",true
39.973073,"Pressure (psi)",30.888499999999993
39.973077,"IMU Yaw Angle (deg)",-0.7920792056322064
39.991852,"Compressor Current (A)",9.75
39.991882,"Compresor Pressure Switch",true
39.993065,"Pressure (psi)",30.888499999999993
39.99307,"IMU Yaw Angle (deg)",-0.7929833612590994
40.011757,"Compressor Current (A)",9.75
40.011786,"Compresor Pressure Switch",true
40.013143,"Pressure (psi)",30.888499999999993
40.013148,"IMU Yaw Angle (deg)",-0.7984192891269888
40.031811,"Compressor Current (A)",10.5
40.03184,"Compresor Pressure Switch",true
40.033069,"Pressure (psi)",31.95799687010954
40.033074,"IMU Yaw Angle (deg)",-0.796792469143864
40.051851,"Compressor Current (A)",10.5
40.05188,"Compresor Pressure Switch",true
40.053192,"Pressure (psi)",31.95799687010954
40.053197,"IMU Yaw Angle (deg)",-0.7975568576753105
40.071825,"Compressor Current (A)",10.5
40.071854,"Compresor Pressure Switch",true
40.07308,"Pressure (psi)",33.92206572769952
40.073085,"IMU Yaw Angle (deg)",-0.7961319179087843
40.091802,"Compressor Current (A)",12.25
40.091831,"Compresor Pressure Switch",true
40.093079,"Pressure (psi)",33.92206572769952
40.093084,"IMU Yaw Angle (deg)",-0.7996204163879123
40.111804,"Compressor Current (A)",12.25
40.111833,"Compresor Pressure Switch",true
40.113655,"Pressure (psi)",33.92206572769952
40.11366,"IMU Yaw Angle (deg)",-0.7995649091452328
40.13184,"Compressor Current (A)",12.375
40.131867,"Compresor Pressure Switch",true
40.133089,"Pressure (psi)",37.85020344287949
40.133094,"IMU Yaw Angle (deg)",-0.7955697374939887
40.151796,"Compressor Current (A)",12.375
40.151826,"Compresor Pressure Switch",true
40.153143,"Pressure (psi)",37.85020344287949
40.153148,"IMU Yaw Angle (deg)",-0.7969035496115654
40.171828,"Compressor Current (A)",12.375
40.171858,"Compresor Pressure Switch",true
40.175059,"Pressure (psi)",35.88613458528951
40.175065,"IMU Yaw Angle (deg)",-0.800948915719983
40.191817,"Compressor Current (A)",11.5
40.191844,"Compresor Pressure Switch",true
40.193139,"Pressure (psi)",35.88613458528951
40.193144,"IMU Yaw Angle (deg)",-0.8030979517400234
40.211879,"Compressor Current (A)",11.5
40.211909,"Compresor Pressure Switch",true
40.213293,"Pressure (psi)",35.88613458528951
40.213298,"IMU Yaw Angle (deg)",-0.8031225486695736
40.231815,"Compressor Current (A)",10.125
40.231841,"Compresor Pressure Switch",true
40.233109,"Pressure (psi)",32.8495
40.233114,"IMU Yaw Angle (deg)",-0.804001495823261
40.251824,"Compressor Current (A)",10.125
40.251855,"Compresor Pressure Switch",true
40.252994,"Pressure (psi)",32.8495
40.252999,"IMU Yaw Angle (deg)",-0.8114549400061336
40.271855,"Compressor Current (A)",10.125
40.271882,"Compresor Pressure Switch",true
40.272982,"Pressure (psi)",33.03084639498433
40.272987,"IMU Yaw Angle (deg)",-0.8079825042039123
40.291794,"Compressor Current (A)",8.25
40.291823,"Compresor Pressure Switch",true
40.293462,"Pressure (psi)",33.03084639498433
40.293467,"IMU Yaw Angle (deg)",-0.8067063896208968
40.311795,"Compressor Current (A)",8.25
40.311826,"Compresor Pressure Switch",true
40.313456,"Pressure (psi)",33.03084639498433
40.313461,"IMU Yaw Angle (deg)",-0.8120500021576847
40.331833,"Compressor Current (A)",8.75
40.331862,"Compresor Pressure Switch",true
40.333115,"Pressure (psi)",32.940031298904536
40.33312,"IMU Yaw Angle (deg)",-0.810657514840361
40.351802,"Compressor Current (A)",8.75
40.351831,"Compresor Pressure Switch",true
40.352991,"Pressure (psi)",32.940031298904536
40.352996,"IMU Yaw Angle (deg)",-0.8114209059923851
40.371818,"Compressor Current (A)",8.75
40.371847,"Compresor Pressure Switch",true
40.372976,"Pressure (psi)",34.99799373040752
40.372981,"IMU Yaw Angle (deg)",-0.810300936609503
40.391811,"Compressor Current (A)",9.125
40.391841,"Compresor Pressure Switch",true
40.393065,"Pressure (psi)",34.99799373040752
40.39307,"IMU Yaw Angle (deg)",-0.8135244101732934
40.411794,"Compressor Current (A)",9.125
40.411824,"Compresor Pressure Switch",true
40.413133,"Pressure (psi)",34.99799373040752
40.413138,"IMU Yaw Angle (deg)",-0.8191432921886409
40.431845,"Compressor Current (A)",12.5
40.431874,"Compresor Pressure Switch",true
40.433094,"Pressure (psi)",36.86816901408451
40.433099,"IMU Yaw Angle (deg)",-0.8194185576438868
40.451847,"Compressor Current (A)",12.5
40.451877,"Compresor Pressure Switch",true
40.453279,"Pressure (psi)",36.86816901408451
40.453283,"IMU Yaw Angle (deg)",-0.8231281758248771
40.471797,"Compressor Current (A)",12.5
40.471826,"Compresor Pressure Switch",true
40.47345,"Pressure (psi)",39.81427230046948
40.473455,"IMU Yaw Angle (deg)",-0.8207483070194687
40.491795,"Compressor Current (A)",13.375
40.491824,"Compresor Pressure Switch",true
40.493097,"Pressure (psi)",39.81427230046948
40.493102,"IMU Yaw Angle (deg)",-0.826606216102835
40.511797,"Compressor Current (A)",13.375
40.511826,"Compresor Pressure Switch",true
40.513048,"Pressure (psi)",39.81427230046948
40.513053,"IMU Yaw Angle (deg)",-0.8279378395378555
40.53181,"Compressor Current (A)",12.875
40.531837,"Compresor Pressure Switch",true
40.533179,"Pressure (psi)",36.86816901408451
40.533184,"IMU Yaw Angle (deg)",-0.8253983650803531
40.551832,"Compressor Current (A)",12.875
40.551861,"Compresor Pressure Switch",true
40.55301,"Pressure (psi)",36.86816901408451
40.553015,"IMU Yaw Angle (deg)",-0.8275046043097938
40.571812,"Compressor Current (A)",12.875
40.571839,"Compresor Pressure Switch",true
40.573044,"Pressure (psi)",34.810500000000005
40.573049,"IMU Yaw Angle (deg)",-0.8349523474574053
40.591794,"Compressor Current (A)",10.625
40.591823,"Compresor Pressure Switch",true
40.593147,"Pressure (psi)",34.810500000000005
40.593152,"IMU Yaw Angle (deg)",-0.8310419152378998
40.612027,"Compressor Current (A)",10.625
40.612057,"Compresor Pressure Switch",true
40.613904,"Pressure (psi)",34.810500000000005
40.613908,"IMU Yaw Angle (deg)",-0.8321372337788305
40.631797,"Compressor Current (A)",9
40.631825,"Compresor Pressure Switch",true
40.633467,"Pressure (psi)",34.90410015649452
40.633472,"IMU Yaw Angle (deg)",-0.8302069883644542
40.651802,"Compressor Current (A)",9
40.651832,"Compresor Pressure Switch",true
40.653458,"Pressure (psi)",34.90410015649452
40.653463,"IMU Yaw Angle (deg)",-0.8355000849813182
40.671817,"Compressor Current (A)",9
40.671845,"Compresor Pressure Switch",true
40.673206,"Pressure (psi)",34.90410015649452
40.673211,"IMU Yaw Angle (deg)",-0.8348412106633145
40.691757,"Compressor Current (A)",9.125
40.691786,"Compresor Pressure Switch",true
40.693182,"Pressure (psi)",34.90410015649452
40.693187,"IMU Yaw Angle (deg)",-0.833272738382216
40.711833,"Compressor Current (A)",9.125
40.711862,"Compresor Pressure Switch",true
40.712997,"Pressure (psi)",34.90410015649452
40.713002,"IMU Yaw Angle (deg)",-0.8370068154931026
40.731798,"Compressor Current (A)",12.75
40.731826,"Compresor Pressure Switch",true
40.733146,"Pressure (psi)",37.94871473354231
40.733151,"IMU Yaw Angle (deg)",-0.8438690462261398
40.751793,"Compressor Current (A)",12.75
40.751822,"Compresor Pressure Switch",true
40.753131,"Pressure (psi)",37.94871473354231
40.753135,"IMU Yaw Angle (deg)",-0.8431722859740216
40.771795,"Compressor Current (A)",12.75
40.771825,"Compresor Pressure Switch",true
40.774106,"Pressure (psi)",41.883009404388716
40.774111,"IMU Yaw Angle (deg)",-0.8428210619687991
40.791758,"Compressor Current (A)",13.25
40.791788,"Compresor Pressure Switch",true
40.793084,"Pressure (psi)",41.883009404388716
40.793089,"IMU Yaw Angle (deg)",-0.8437736140340524
40.811793,"Compressor Current (A)",13.25
40.811823,"Compresor Pressure Switch",true
40.81308,"Pressure (psi)",41.883009404388716
40.813085,"IMU Yaw Angle (deg)",-0.8420874481648163
40.831819,"Compressor Current (A)",11.25
40.831847,"Compresor Pressure Switch",true
40.833072,"Pressure (psi)",36.86816901408451
40.833077,"IMU Yaw Angle (deg)",-0.8494236694872336
40.851805,"Compressor Current (A)",11.25
40.851836,"Compresor Pressure Switch",true
40.85364,"Pressure (psi)",36.86816901408451
40.853645,"IMU Yaw Angle (deg)",-0.8475691235214426
40.871808,"Compressor Current (A)",11.25
40.871837,"Compresor Pressure Switch",true
40.872929,"Pressure (psi)",35.88613458528951
40.872934,"IMU Yaw Angle (deg)",-0.8448550131171897
40.891855,"Compressor Current (A)",8.75
40.891883,"Compresor Pressure Switch",true
40.893252,"Pressure (psi)",35.88613458528951
40.893257,"IMU Yaw Angle (deg)",-0.8528176353871777
40.911818,"Compressor Current (A)",8.75
40.911847,"Compresor Pressure Switch",true
40.913134,"Pressure (psi)",35.88613458528951
40.913139,"IMU Yaw Angle (deg)",-0.8497856755703642
40.931793,"Compressor Current (A)",10.5
40.931821,"Compresor Pressure Switch",true
40.933165,"Pressure (psi)",35.88613458528951
40.93317,"IMU Yaw Angle (deg)",-0.8514067989438727
40.951816,"Compressor Current (A)",10.5
40.951847,"Compresor Pressure Switch",true
40.953055,"Pressure (psi)",35.88613458528951
40.95306,"IMU Yaw Angle (deg)",-0.8511468482315495
40.971795,"Compressor Current (A)",10.5
40.971823,"Compresor Pressure Switch",true
40.972963,"Pressure (psi)",37.94871473354231
40.972968,"IMU Yaw Angle (deg)",-0.8512525656223251
40.991799,"Compressor Current (A)",10.25
40.991829,"Compresor Pressure Switch",true
40.993197,"Pressure (psi)",37.94871473354231
40.993201,"IMU Yaw Angle (deg)",-0.8562733780592634
41.011796,"Compressor Current (A)",10.25
41.011826,"Compresor Pressure Switch",true
41.013153,"Pressure (psi)",37.94871473354231
41.013157,"IMU Yaw Angle (deg)",-0.8575256492793515
41.031827,"Compressor Current (A)",12.875
41.031855,"Compresor Pressure Switch",true
41.033037,"Pressure (psi)",40.79630672926447
41.033042,"IMU Yaw Angle (deg)",-0.8556376904994204
41.051805,"Compressor Current (A)",12.875
41.051835,"Compresor Pressure Switch",true
41.053098,"Pressure (psi)",40.79630672926447
41.053102,"IMU Yaw Angle (deg)",-0.8659879421442701
41.071811,"Compressor Current (A)",12.875
41.071839,"Compresor Pressure Switch",true
41.072919,"Pressure (psi)",42.86658307210031
41.072924,"IMU Yaw Angle (deg)",-0.8607080432027532
41.09179,"Compressor Current (A)",13.75
41.09182,"Compresor Pressure Switch",true
41.093131,"Pressure (psi)",42.86658307210031
41.093136,"IMU Yaw Angle (deg)",-0.8626836285442065
41.111812,"Compressor Current (A)",13.75
41.111841,"Compresor Pressure Switch",true
41.113046,"Pressure (psi)",42.86658307210031
41.113051,"IMU Yaw Angle (deg)",-0.8640543674379538
41.131791,"Compressor Current (A)",10.25
41.131819,"Compresor Pressure Switch",true
41.133006,"Pressure (psi)",37.94871473354231
41.133011,"IMU Yaw Angle (deg)",-0.8645465088039588
41.151811,"Compressor Current (A)",10.25
41.15184,"Compresor Pressure Switch",true
41.153218,"Pressure (psi)",37.94871473354231
41.153223,"IMU Yaw Angle (deg)",-0.8662908682823133
41.171817,"Compressor Current (A)",10.25
41.171846,"Compresor Pressure Switch",true
41.172909,"Pressure (psi)",37.752
41.172914,"IMU Yaw Angle (deg)",-0.8703969449847888
41.191813,"Compressor Current (A)",10
41.191843,"Compresor Pressure Switch",true
41.193067,"Pressure (psi)",37.752
41.193072,"IMU Yaw Angle (deg)",-0.8724328699707936
41.211831,"Compressor Current (A)",10
41.211861,"Compresor Pressure Switch",true
41.213034,"Pressure (psi)",37.752
41.213039,"IMU Yaw Angle (deg)",-0.8708072670400093
41.231779,"Compressor Current (A)",9.75
41.231808,"Compresor Pressure Switch",true
41.233009,"Pressure (psi)",37.94871473354231
41.233014,"IMU Yaw Angle (deg)",-0.8741913251280734
